Name,Protein name,Orientation,Length
Q9ULD4,Bromodomain and PHD finger-containing protein 3,i,1205
Q9ULD5,Zinc finger protein 777,i,831
Q9ULD6,Protein inturned (Inturned planar cell polarity effector homolog) (PDZ domain-containing protein 6),i,942
Q9ULE0,Protein WWC3,i,1092
Q9ULG1,Chromatin-remodeling ATPase INO80 (hINO80) (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80) (INO80 complex subunit A),i,1556
Q9ULH1,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein) (ADP-ribosylation factor-directed GTPase-activating protein 1) (ARF GTPase-activating protein 1) (Development and differentiation-enhancing factor 1) (DEF-1) (Differentiation-enhancing factor 1) (PIP2-dependent ARF1 GAP)",i,1129
Q9ULH7,Myocardin-related transcription factor B (MRTF-B) (MKL/myocardin-like protein 2) (Megakaryoblastic leukemia 2),i,1088
Q9ULI0,ATPase family AAA domain-containing protein 2B,i,1458
Q9ULI2,Beta-citrylglutamate synthase B (EC 6.3.1.17) (N-acetyl-aspartylglutamate synthetase B) (NAAG synthetase B) (NAAGS) (EC 6.3.2.41) (Ribosomal protein S6 modification-like protein B),i,386
Q9ULI4,Kinesin-like protein KIF26A,i,1882
Q9ULJ1,Protein BCAP (Basal body centriole-associated protein) (Outer dense fiber protein 2-like) (ODF2-like protein),i,636
Q9ULJ3,Zinc finger and BTB domain-containing protein 21 (Zinc finger protein 295),i,1066
Q9ULJ6,Zinc finger MIZ domain-containing protein 1 (PIAS-like protein Zimp10) (Retinoic acid-induced protein 17),i,1067
Q9ULJ8,Neurabin-1 (Neurabin-I) (Neural tissue-specific F-actin-binding protein I) (Protein phosphatase 1 regulatory subunit 9A),i,1098
Q9ULK4,Mediator of RNA polymerase II transcription subunit 23 (Activator-recruited cofactor 130 kDa component) (ARC130) (Cofactor required for Sp1 transcriptional activation subunit 3) (CRSP complex subunit 3) (Mediator complex subunit 23) (Protein sur-2 homolog) (hSur-2) (Transcriptional coactivator CRSP130) (Vitamin D3 receptor-interacting protein complex 130 kDa component) (DRIP130),i,1368
Q9ULL8,Protein Shroom4 (Second homolog of apical protein),i,1493
Q9ULM2,Zinc finger protein 490,i,529
Q9ULM3,YEATS domain-containing protein 2,i,1422
Q9ULM6,CCR4-NOT transcription complex subunit 6 (EC 3.1.13.4) (CCR4 carbon catabolite repression 4-like) (Carbon catabolite repressor protein 4 homolog) (Cytoplasmic deadenylase),i,557
Q9ULP0,Protein NDRG4 (Brain development-related molecule 1) (N-myc downstream-regulated gene 4 protein) (Vascular smooth muscle cell-associated protein 8) (SMAP-8),i,352
Q9ULP9,TBC1 domain family member 24,i,559
Q9ULQ0,Striatin-interacting protein 2 (Protein FAM40B),i,834
Q9ULR0,Pre-mRNA-splicing factor ISY1 homolog,i,285
Q9ULR3,Protein phosphatase 1H (EC 3.1.3.16),i,514
Q9ULT0,Tetratricopeptide repeat protein 7A (TPR repeat protein 7A),i,858
Q9ULT8,E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (E3 ligase for inhibin receptor) (EULIR) (HECT domain-containing protein 1),i,2610
Q9ULU4,MYND-type zinc finger-containing chromatin reader ZMYND8 (Cutaneous T-cell lymphoma-associated antigen se14-3) (CTCL-associated antigen se14-3) (Protein kinase C-binding protein 1) (Rack7) (Transcription coregulator ZMYND8) (Zinc finger MYND domain-containing protein 8),i,1186
Q9ULU8,Calcium-dependent secretion activator 1 (Calcium-dependent activator protein for secretion 1) (CAPS-1),i,1353
Q9ULV0,Unconventional myosin-Vb,i,1848
Q9ULV3,Cip1-interacting zinc finger protein (CDKN1A-interacting zinc finger protein 1) (Nuclear protein NP94) (Zinc finger protein 356),i,898
Q9ULV4,Coronin-1C (Coronin-3) (hCRNN4),i,474
Q9ULV5,Heat shock factor protein 4 (HSF 4) (hHSF4) (Heat shock transcription factor 4) (HSTF 4),i,492
Q9ULV8,E3 ubiquitin-protein ligase CBL-C (EC 2.3.2.27) (RING finger protein 57) (RING-type E3 ubiquitin transferase CBL-C) (SH3-binding protein CBL-3) (SH3-binding protein CBL-C) (Signal transduction protein CBL-C),i,474
Q9ULW0,Targeting protein for Xklp2 (Differentially expressed in cancerous and non-cancerous lung cells 2) (DIL-2) (Hepatocellular carcinoma-associated antigen 519) (Hepatocellular carcinoma-associated antigen 90) (Protein fls353) (Restricted expression proliferation-associated protein 100) (p100),i,747
Q9ULW3,Activator of basal transcription 1 (hABT1) (Basal transcriptional activator),i,272
Q9ULW5,Ras-related protein Rab-26,i,256
Q9ULW6,"Nucleosome assembly protein 1-like 2 (Brain-specific protein, X-linked)",i,460
Q9ULW8,Protein-arginine deiminase type-3 (EC 3.5.3.15) (Peptidylarginine deiminase III) (Protein-arginine deiminase type III),i,664
Q9ULX3,RNA-binding protein NOB1 (EC 3.1.-.-) (Phosphorylation regulatory protein HP-10) (Protein ART-4),i,412
Q9ULX5,RING finger protein 112 (EC 2.3.2.27) (Brain finger protein) (Zinc finger protein 179),i,631
Q9ULX6,A-kinase anchor protein 8-like (AKAP8-like protein) (Helicase A-binding protein 95) (HAP95) (Homologous to AKAP95 protein) (HA95) (Neighbor of A-kinase-anchoring protein 95) (Neighbor of AKAP95),i,646
Q9ULX9,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F),i,164
Q9ULZ1,Apelin (APJ endogenous ligand) [Cleaved into: Apelin-36; Apelin-31; Apelin-28; Apelin-13],o,77
Q9ULZ2,Signal-transducing adaptor protein 1 (STAP-1) (BCR downstream-signaling protein 1) (Docking protein BRDG1) (Stem cell adaptor protein 1),i,295
Q9ULZ3,Apoptosis-associated speck-like protein containing a CARD (hASC) (Caspase recruitment domain-containing protein 5) (PYD and CARD domain-containing protein) (Target of methylation-induced silencing 1),i,195
Q9ULZ9,Matrix metalloproteinase-17 (MMP-17) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 4) (MT-MMP 4) (MTMMP4) (Membrane-type-4 matrix metalloproteinase) (MT4-MMP) (MT4MMP),o,603
Q9UM11,Fizzy-related protein homolog (Fzr) (CDC20-like protein 1) (Cdh1/Hct1 homolog) (hCDH1),i,496
Q9UM13,Anaphase-promoting complex subunit 10 (APC10) (Cyclosome subunit 10),i,185
Q9UM19,Hippocalcin-like protein 4 (HLP4),i,191
Q9UM22,Mammalian ependymin-related protein 1 (MERP-1) (Upregulated in colorectal cancer gene 1 protein),o,224
Q9UM54,Unconventional myosin-VI (Unconventional myosin-6),i,1294
Q9UM63,Zinc finger protein PLAGL1 (Lost on transformation 1) (LOT-1) (Pleiomorphic adenoma-like protein 1) (Tumor suppressor ZAC),i,463
Q9UM82,Spermatogenesis-associated protein 2,i,520
Q9UMN6,Histone-lysine N-methyltransferase 2B (Lysine N-methyltransferase 2B) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 4) (Trithorax homolog 2) (WW domain-binding protein 7) (WBP-7),i,2715
Q9UMQ3,Homeobox protein BarH-like 2,i,279
Q9UMQ6,Calpain-11 (EC 3.4.22.-) (Calcium-activated neutral proteinase 11) (CANP 11),i,739
Q9UMR2,ATP-dependent RNA helicase DDX19B (EC 3.6.4.13) (DEAD box RNA helicase DEAD5) (DEAD box protein 19B),i,479
Q9UMR3,T-box transcription factor TBX20 (T-box protein 20),i,447
Q9UMR5,Lysosomal thioesterase PPT2 (PPT-2) (EC 3.1.2.-) (S-thioesterase G14),o,302
Q9UMS0,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial (HIRA-interacting protein 5)",i,254
Q9UMS4,Pre-mRNA-processing factor 19 (EC 2.3.2.27) (Nuclear matrix protein 200) (PRP19/PSO4 homolog) (hPso4) (RING-type E3 ubiquitin transferase PRP19) (Senescence evasion factor),i,504
Q9UMS6,Synaptopodin-2 (Genethonin-2) (Myopodin),i,1093
Q9UMW8,Ubl carboxyl-terminal hydrolase 18 (EC 3.4.19.12) (43 kDa ISG15-specific protease) (hUBP43) (ISG15-specific-processing protease) (Ubl thioesterase 18),i,372
Q9UMX0,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),i,589
Q9UMX1,Suppressor of fused homolog (SUFUH),i,484
Q9UMX2,Ornithine decarboxylase antizyme 3 (AZ3) (ODC-Az 3),i,235
Q9UMX3,Bcl-2-related ovarian killer protein (hBOK) (Bcl-2-like protein 9) (Bcl2-L-9),i,212
Q9UMX5,Neudesin (Cell immortalization-related protein 2) (Neuron-derived neurotrophic factor) (Protein GIG47) (Secreted protein of unknown function) (SPUF protein),o,172
Q9UMX6,Guanylyl cyclase-activating protein 2 (GCAP 2) (Guanylate cyclase activator 1B),i,200
Q9UMY1,Nucleolar protein 7 (Nucleolar protein of 27 kDa),i,257
Q9UMY4,Sorting nexin-12,i,162
Q9UMZ2,Synergin gamma (AP1 subunit gamma-binding protein 1) (Gamma-synergin),i,1314
Q9UN19,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide (hDAPP1) (B lymphocyte adapter protein Bam32) (B-cell adapter molecule of 32 kDa),i,280
Q9UN36,Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Syld709613),i,371
Q9UN37,Vacuolar protein sorting-associated protein 4A (EC 3.6.4.6) (Protein SKD2) (VPS4-1) (hVPS4),i,437
Q9UN79,Transcription factor SOX-13 (Islet cell antigen 12) (SRY (Sex determining region Y)-box 13) (Type 1 diabetes autoantigen ICA12),i,622
Q9UN81,LINE-1 retrotransposable element ORF1 protein (L1ORF1p) (LINE retrotransposable element 1) (LINE1 retrotransposable element 1),i,338
Q9UN86,Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2),i,482
Q9UNA0,A disintegrin and metalloproteinase with thrombospondin motifs 5 (ADAM-TS 5) (ADAM-TS5) (ADAMTS-5) (EC 3.4.24.-) (A disintegrin and metalloproteinase with thrombospondin motifs 11) (ADAM-TS 11) (ADAMTS-11) (ADMP-2) (Aggrecanase-2),o,930
Q9UNA1,Rho GTPase-activating protein 26 (GTPase regulator associated with focal adhesion kinase) (Oligophrenin-1-like protein) (Rho-type GTPase-activating protein 26),i,814
Q9UNA3,"Alpha-1,4-N-acetylglucosaminyltransferase (Alpha4GnT) (EC 2.4.1.-)",o,340
Q9UNA4,DNA polymerase iota (EC 2.7.7.7) (Eta2) (RAD30 homolog B),i,740
Q9UNE2,Rab effector Noc2 (No C2 domains protein) (Rabphilin-3A-like protein),i,315
Q9UNE7,E3 ubiquitin-protein ligase CHIP (EC 2.3.2.27) (Antigen NY-CO-7) (CLL-associated antigen KW-8) (Carboxy terminus of Hsp70-interacting protein) (RING-type E3 ubiquitin transferase CHIP) (STIP1 homology and U box-containing protein 1),i,303
Q9UNF0,Protein kinase C and casein kinase substrate in neurons protein 2 (Syndapin-2) (Syndapin-II) (SdpII),i,486
Q9UNF1,Melanoma-associated antigen D2 (11B6) (Breast cancer-associated gene 1 protein) (BCG-1) (Hepatocellular carcinoma-associated protein JCL-1) (MAGE-D2 antigen),i,606
Q9UNH5,Dual specificity protein phosphatase CDC14A (EC 3.1.3.16) (EC 3.1.3.48) (CDC14 cell division cycle 14 homolog A),i,594
Q9UNH6,Sorting nexin-7,i,387
Q9UNH7,"Sorting nexin-6 (TRAF4-associated factor 2) [Cleaved into: Sorting nexin-6, N-terminally processed]",i,406
Q9UNI1,Chymotrypsin-like elastase family member 1 (EC 3.4.21.36) (Elastase-1) (Pancreatic elastase 1),o,258
Q9UNI6,Dual specificity protein phosphatase 12 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity tyrosine phosphatase YVH1),i,340
Q9UNK4,"Group IID secretory phospholipase A2 (GIID sPLA2) (sPLA2-IID) (EC 3.1.1.4) (PLA2IID) (Phosphatidylcholine 2-acylhydrolase 2D) (Secretory-type PLA, stroma-associated homolog)",o,145
Q9UNL4,Inhibitor of growth protein 4 (p29ING4),i,249
Q9UNM6,26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5),i,376
Q9UNN5,FAS-associated factor 1 (hFAF1) (UBX domain-containing protein 12) (UBX domain-containing protein 3A),i,650
Q9UNP9,Peptidyl-prolyl cis-trans isomerase E (PPIase E) (EC 5.2.1.8) (Cyclophilin E) (Cyclophilin-33) (Rotamase E),i,301
Q9UNQ2,"Probable dimethyladenosine transferase (EC 2.1.1.183) (DIM1 dimethyladenosine transferase 1 homolog) (DIM1 dimethyladenosine transferase 1-like) (Probable 18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase) (Probable 18S rRNA dimethylase) (Probable S-adenosylmethionine-6-N',N'-adenosyl(rRNA) dimethyltransferase)",i,313
Q9UNS1,Protein timeless homolog (hTIM),i,1208
Q9UNS2,COP9 signalosome complex subunit 3 (SGN3) (Signalosome subunit 3) (JAB1-containing signalosome subunit 3),i,423
Q9UNT1,Rab-like protein 2B,i,228
Q9UNW1,"Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (2,3-bisphosphoglycerate 3-phosphatase) (2,3-BPG phosphatase) (EC 3.1.3.80) (Inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase) (Ins(1,3,4,5)P(4) 3-phosphatase)",o,487
Q9UNW9,RNA-binding protein Nova-2 (Astrocytic NOVA1-like RNA-binding protein) (Neuro-oncological ventral antigen 2),i,492
Q9UNX4,WD repeat-containing protein 3,i,943
Q9UNY4,Transcription termination factor 2 (EC 3.6.4.-) (Lodestar homolog) (RNA polymerase II termination factor) (Transcription release factor 2) (F2) (HuF2),i,1162
Q9UNY5,Zinc finger protein 232 (Zinc finger and SCAN domain-containing protein 11),i,417
Q9UNZ2,NSFL1 cofactor p47 (UBX domain-containing protein 2C) (p97 cofactor p47),i,370
Q9UP65,Cytosolic phospholipase A2 gamma (cPLA2-gamma) (EC 3.1.1.4) (Cytosolic lysophospholipase) (EC 3.1.1.5) (Cytosolic lysophospholipid O-acyltransferase) (EC 2.3.1.-) (Phospholipase A2 group IVC),i,541
Q9UP79,A disintegrin and metalloproteinase with thrombospondin motifs 8 (ADAM-TS 8) (ADAM-TS8) (ADAMTS-8) (EC 3.4.24.-) (METH-2) (METH-8),o,889
Q9UP83,Conserved oligomeric Golgi complex subunit 5 (COG complex subunit 5) (13S Golgi transport complex 90 kDa subunit) (GTC-90) (Component of oligomeric Golgi complex 5) (Golgi transport complex 1),i,839
Q9UPA5,Protein bassoon (Zinc finger protein 231),i,3926
Q9UPE1,SRSF protein kinase 3 (EC 2.7.11.1) (Muscle-specific serine kinase 1) (MSSK-1) (Serine/arginine-rich protein-specific kinase 3) (SR-protein-specific kinase 3) (Serine/threonine-protein kinase 23),i,567
Q9UPG8,Zinc finger protein PLAGL2 (Pleiomorphic adenoma-like protein 2),i,496
Q9UPM6,LIM/homeobox protein Lhx6 (LIM homeobox protein 6) (LIM/homeobox protein Lhx6.1),i,363
Q9UPM8,AP-4 complex subunit epsilon-1 (AP-4 adaptor complex subunit epsilon) (Adaptor-related protein complex 4 subunit epsilon-1) (Epsilon subunit of AP-4) (Epsilon-adaptin),i,1137
Q9UPM9,B9 domain-containing protein 1 (MKS1-related protein 1),i,204
Q9UPN3,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 (620 kDa actin-binding protein) (ABP620) (Actin cross-linking family protein 7) (Macrophin-1) (Trabeculin-alpha)",i,7388
Q9UPN4,Centrosomal protein of 131 kDa (5-azacytidine-induced protein 1) (Pre-acrosome localization protein 1),i,1083
Q9UPN6,SR-related and CTD-associated factor 8 (CDC5L complex-associated protein 7) (RNA-binding motif protein 16),i,1271
Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1 (SAPS domain family member 1),i,881
Q9UPN9,E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33),i,1127
Q9UPP1,Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8),i,1060
Q9UPP2,IQ motif and SEC7 domain-containing protein 3,i,1182
Q9UPQ0,LIM and calponin homology domains-containing protein 1,i,1083
Q9UPQ3,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 (AGAP-1) (Centaurin-gamma-2) (Cnt-g2) (GTP-binding and GTPase-activating protein 1) (GGAP1)",i,857
Q9UPQ4,E3 ubiquitin-protein ligase TRIM35 (EC 2.3.2.27) (Hemopoietic lineage switch protein 5),i,493
Q9UPQ7,E3 ubiquitin-protein ligase PDZRN3 (EC 2.3.2.27) (Ligand of Numb protein X 3) (PDZ domain-containing RING finger protein 3) (RING-type E3 ubiquitin transferase PDZRN3) (Semaphorin cytoplasmic domain-associated protein 3) (Protein SEMACAP3),i,1066
Q9UPQ9,Trinucleotide repeat-containing gene 6B protein,i,1833
Q9UPR0,Inactive phospholipase C-like protein 2 (PLC-L(2)) (PLC-L2) (Phospholipase C-L2) (Phospholipase C-epsilon-2) (PLC-epsilon-2),i,1127
Q9UPR3,Nonsense-mediated mRNA decay factor SMG5 (EST1-like protein B) (LPTS-RP1) (LPTS-interacting protein) (SMG-5 homolog) (hSMG-5),i,1016
Q9UPS6,Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (Lysine N-methyltransferase 2G) (SET domain-containing protein 1B) (hSET1B),i,1966
Q9UPS8,Ankyrin repeat domain-containing protein 26,i,1710
Q9UPT5,Exocyst complex component 7 (Exocyst complex component Exo70),i,735
Q9UPT6,C-Jun-amino-terminal kinase-interacting protein 3 (JIP-3) (JNK-interacting protein 3) (JNK MAP kinase scaffold protein 3) (Mitogen-activated protein kinase 8-interacting protein 3),i,1336
Q9UPT8,Zinc finger CCCH domain-containing protein 4,i,1303
Q9UPT9,Ubiquitin carboxyl-terminal hydrolase 22 (EC 3.4.19.12) (Deubiquitinating enzyme 22) (Ubiquitin thioesterase 22) (Ubiquitin-specific-processing protease 22),i,525
Q9UPU5,Ubiquitin carboxyl-terminal hydrolase 24 (EC 3.4.19.12) (Deubiquitinating enzyme 24) (Ubiquitin thioesterase 24) (Ubiquitin-specific-processing protease 24),i,2620
Q9UPU7,TBC1 domain family member 2B,i,963
Q9UPU9,Protein Smaug homolog 1 (Smaug 1) (hSmaug1) (Sterile alpha motif domain-containing protein 4A) (SAM domain-containing protein 4A),i,718
Q9UPV0,Centrosomal protein of 164 kDa (Cep164),i,1460
Q9UPV7,PHD finger protein 24,i,400
Q9UPV9,Trafficking kinesin-binding protein 1 (106 kDa O-GlcNAc transferase-interacting protein) (Protein Milton),i,953
Q9UPW0,Forkhead box protein J3,i,622
Q9UPW5,Cytosolic carboxypeptidase 1 (EC 3.4.17.-) (EC 3.4.17.24) (ATP/GTP-binding protein 1) (Nervous system nuclear protein induced by axotomy protein 1 homolog) (Protein deglutamylase CCP1),i,1226
Q9UPW6,DNA-binding protein SATB2 (Special AT-rich sequence-binding protein 2),i,733
Q9UPW8,Protein unc-13 homolog A (Munc13-1),i,1703
Q9UPX8,SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1) (Proline-rich synapse-associated protein 1),i,1849
Q9UPY3,Endoribonuclease Dicer (EC 3.1.26.3) (Helicase with RNase motif) (Helicase MOI),i,1922
Q9UPY6,Actin-binding protein WASF3 (Protein WAVE-3) (Verprolin homology domain-containing protein 3) (Wiskott-Aldrich syndrome protein family member 3) (WASP family protein member 3),i,502
Q9UPY8,Microtubule-associated protein RP/EB family member 3 (EB1 protein family member 3) (EBF3) (End-binding protein 3) (EB3) (RP3),i,281
Q9UPZ3,BLOC-2 complex member HPS5 (Alpha-integrin-binding protein 63) (Hermansky-Pudlak syndrome 5 protein) (Ruby-eye protein 2 homolog) (Ru2),i,1129
Q9UPZ9,Serine/threonine-protein kinase ICK (EC 2.7.11.1) (Ciliogenesis associated kinase 1) (Intestinal cell kinase) (hICK) (Laryngeal cancer kinase 2) (LCK2) (MAK-related kinase) (MRK),i,632
Q9UQ03,Coronin-2B (Coronin-like protein C) (Clipin-C) (Protein FC96),i,480
Q9UQ07,MAPK/MAK/MRK overlapping kinase (EC 2.7.11.22) (MOK protein kinase) (Renal tumor antigen 1) (RAGE-1),i,419
Q9UQ13,Leucine-rich repeat protein SHOC-2 (Protein soc-2 homolog) (Protein sur-8 homolog),i,582
Q9UQ16,"Dynamin-3 (EC 3.6.5.5) (Dynamin, testicular) (T-dynamin)",i,869
Q9UQ26,Regulating synaptic membrane exocytosis protein 2 (Rab-3-interacting molecule 2) (RIM 2) (Rab-3-interacting protein 3),i,1411
Q9UQ35,Serine/arginine repetitive matrix protein 2 (300 kDa nuclear matrix antigen) (Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa) (SR-related nuclear matrix protein of 300 kDa) (Ser/Arg-related nuclear matrix protein of 300 kDa) (Splicing coactivator subunit SRm300) (Tax-responsive enhancer element-binding protein 803) (TaxREB803),i,2752
Q9UQ49,Sialidase-3 (EC 3.2.1.18) (Ganglioside sialidasedis) (Membrane sialidase) (N-acetyl-alpha-neuraminidase 3),i,428
Q9UQ52,Contactin-6 (Neural recognition molecule NB-3) (hNB-3),o,1028
Q9UQ80,Proliferation-associated protein 2G4 (Cell cycle protein p38-2G4 homolog) (hG4-1) (ErbB3-binding protein 1),i,394
Q9UQ84,Exonuclease 1 (hExo1) (EC 3.1.-.-) (Exonuclease I) (hExoI),i,846
Q9UQ88,Cyclin-dependent kinase 11A (EC 2.7.11.22) (Cell division cycle 2-like protein kinase 2) (Cell division protein kinase 11A) (Galactosyltransferase-associated protein kinase p58/GTA) (PITSLRE serine/threonine-protein kinase CDC2L2),i,783
Q9UQB3,Catenin delta-2 (Delta-catenin) (GT24) (Neural plakophilin-related ARM-repeat protein) (NPRAP) (Neurojungin),i,1225
Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2 (BAI-associated protein 2) (BAI1-associated protein 2) (Protein BAP2) (Fas ligand-associated factor 3) (FLAF3) (Insulin receptor substrate p53/p58) (IRS-58) (IRSp53/58) (Insulin receptor substrate protein of 53 kDa) (IRSp53) (Insulin receptor substrate p53),i,552
